noun,gender,lang
Queue,f,de
Quargel,"m,n,f",de
Quandel,"m,n,f",de
Preview,"m,n,f",de
Nutella,"m,n,f",de
Nudossi,"m,n,f",de
Mündel,"m,n,f",de
Moshpit,"m,n,f",de
Mockumentary,"m,n,f",de
alezan,m,fr
Aletsch,m,fr
Alentejo,m,de
Alentejo,m,fr
aldéhyde acétique,m,fr
Aldan,m,de
Aldan,m,fr
alcoologue,"m,f",fr
alcoolisme,m,fr
alcoolodépendant,m,fr
alcoolier,m,fr
alcoolat,m,fr
alcarazas,m,fr
alchimiste,m,fr
alcool,m,fr
alcaloïde,m,fr
A-Jugendliche,f,de
a-Moll-Tonleiter,f,de
Chrisam,"m,n",de
Chronometer,"m,n",de
A-Jugend,f,de
Abbruchstelle,f,de
Christus,m,de
A-Dur-Tonleiter,f,de
Abbröckelung,f,de
Abbruchsiegerin,f,de
antagoniste,m,fr
arbuste,m,fr
Abbruchsgenehmigung,f,de
agence,f,fr
ciudad,f,es
ciruela,f,es
Gehalt,"m,n",de
Genozid,"m,n",de
Gelpolster,"m,n",de
Gendersprech,"m,n",de
Gazpacho,"m,f",de
Geisel,"m,f",de
Abgunst,f,de
Gelee,"m,n",de
Genitalbereich,"m,n",de
Abgrusung,f,de
Abgängigkeitsanzeige,f,de
Abgrenzungsfähigkeit,f,de
Abgrenzungsstrategie,f,de
einstenio,m,es
farmacia,f,es
Krake,"m,f",de
Hulk,"m,f",de
Huanaco,"m,n",de
Kotatsu,"m,n",de
Koto,"n,f",de
Korpuskel,"n,f",de
Koprolith,m,de
Kopfteil,"m,n",de
Absolventenfeier,f,de
Absonderlichkeit,f,de
Absolvierung,f,de
Absolutistin,f,de
miedo,m,es
Absolventin,f,de
Absolution,f,de
Absolutheit,f,de
europio,m,es
PDF,m,de
PDF,m,fr
Peloponnes,"m,f",de
Pauschale,"n,f",de
Pendlerpauschale,"n,f",de
metal,m,es
Pellikel,"n,f",de
Patronenfilter,"m,n",de
Achäne,f,de
Acidophilusmilch,f,de
Acidität,f,de
Achäerin,f,de
Acidimetrie,f,de
Achylie,f,de
Achylia gastrica,f,de
Achtwertigkeit,f,de
recorrido,m,es
teatro,m,es
Achtzehn,f,de
Set,"m,n",de
tecnecio,m,es
Selters,"n,f",de
Serge,"m,f",de
Serge,m,fr
Service,"m,n",de
Aggregation,f,de
Sellerie,"m,f",de
Agglomeration,f,de
Agglutination,f,de
Aggregatfunktion,f,de
agglutinierende Sprache,f,de
Agger,f,de
Ageusie,f,de
Tschernosem,"m,n",de
Tsatsiki,"m,n",de
óvulo,m,es
ámbito de responsabilidad,m,es
árbol,m,es
árbitro,m,es
Al-Aksa-Moschee,f,de
Al-Qaida,f,de
Al-Aksa-Intifada,f,de
Aküspra,f,de
Al Fatah,f,de
Al Fata,f,de
Al Kaida,f,de
Aküsprache,f,de
Akzidenz,f,de
AküSpra,f,de
Akzeptanz,f,de
Akü-Sprache,f,de
Akzessorietät,f,de
Akzentverschiebung,f,de
Akzidenzsetzerin,f,de
Akzeptabilität,f,de
Alphabetin,f,de
Alphastrahlung,f,de
Alphabetschrift,f,de
Alphabetisierungskampagne,f,de
Alphabetisierung,f,de
Alpenrose,f,de
Alpenmilch,f,de
Alpenstraße,f,de
Alphabetisierungsrate,f,de
Alpenrepublik,f,de
Alopezie,f,de
Alp,"m,f",de
Alpenfestung,f,de
Alpendohle,f,de
Alogie,f,de
Alpe,f,de
Amtseinsetzung,f,de
Aloe,f,de
Amtsdirektorin,f,de
Amtseinführung,f,de
Aloe vera,f,de
Amtsenthebung,f,de
Amtfrau,f,de
Amtsbezeichnung,f,de
Amsterdamerin,f,de
Amtsaufgabe,f,de
Amtsanmaßung,f,de
Amsel,f,de
Amputationswunde,f,de
Amputation,f,de
Amplitudenmodulation,f,de
Analphabetenquote,f,de
Ampulle,f,de
Amplifikation,f,de
Amplitude,f,de
Amplidyne,f,de
Angorakatze,f,de
Angoraziege,f,de
Angolanerin,f,de
Anglophobie,f,de
Anglophilie,f,de
Anglistik,f,de
Anglistin,f,de
Angloamerikanerin,f,de
Angliederung,f,de
Anglistikstudentin,f,de
Anglikanerin,f,de
Anglisierung,f,de
Angleichung,f,de
Angiopathie,f,de
Angiosperme,f,de
Anglerin,f,de
Angiologin,f,de
Angiologie,f,de
Anti-AKW-Demonstration,f,de
Anthropozentrizität,f,de
Anthropozentrik,f,de
Anthropophobie,f,de
Anthropomatik,f,de
Anthroposophie,f,de
Anthropomorphisierung,f,de
Anthropologie,f,de
Anthropodizee,f,de
Anthropologin,f,de
Anthropochore,f,de
Anthropophagie,f,de
Anthropochorie,f,de
Anthologie,f,de
Antezedenz,f,de
Antepaenultima,f,de
Antragstellerin,f,de
Apostille,f,de
Antepänultima,f,de
Antennentechnik,f,de
Approvisation,f,de
Approbation,f,de
Appropriation,f,de
Approche,f,de
Appretur,f,de
Appetenz,f,de
Applikation,f,de
Apposition,f,de
Applikate,f,de
Applikabilität,f,de
Appetitlosigkeit,f,de
Apperzeption,f,de
Appenzellerin,f,de
Aquatinta,f,de
Arkandisziplin,f,de
Arkadienutopie,f,de
Arithmomanie,f,de
Arithmetikerin,f,de
Aristokratin,f,de
Arkade,f,de
Arithmetik,f,de
Aristokratie,f,de
Arisierung,f,de
Arie,f,de
Ariseurin,f,de
Argumentvererbung,f,de
Argumentationslinie,f,de
Argumentationsfigur,f,de
Aridität,f,de
Argumentation,f,de
Assoziierung,f,de
Assoziation,f,de
Assistenztrainerin,f,de
Assoziationskette,f,de
Assoziativität,f,de
Assonanz,f,de
Assistenz,f,de
Assistenzärztin,f,de
Assistentin,f,de
Assiette,f,de
Assistentenstelle,f,de
Assimilierung,f,de
Assimilationspolitik,f,de
Assimilationsfähigkeit,f,de
Assignate,f,de
Assimilation,f,de
Aufkündigung,f,de
Aufholjagd,f,de
Aufklärungsquote,f,de
Aufklärungskampagne,f,de
Aufklärerin,f,de
Aufklärungsdrohne,f,de
Aufklärung,f,de
Aufhebung,f,de
Aufhetzung,f,de
Aufheizung,f,de
Aufgrabung,f,de
Aufhellung,f,de
Aufgeschlossenheit,f,de
Aufheiterung,f,de
Aufgeklärtheit,f,de
Ausgräberin,f,de
Aufgabenverteilung,f,de
Ausgusstülle,f,de
Ausgründung,f,de
Ausgrenzung,f,de
Ausgrabungsleiterin,f,de
Ausgrabungsstätte,f,de
Ausgrabung,f,de
Ausgliederung,f,de
ausgestorbene Sprache,f,de
Ausgeglichenheit,f,de
Ausgleichssprache,f,de
Ausgelassenheit,f,de
Ausgehuniform,f,de
Ausgangstür,f,de
Ausgefuchstheit,f,de
Ausgeburt,f,de
Ausgangssprache,f,de
Ausgangssituation,f,de
Ausgangssperre,f,de
Ausgangsposition,f,de
Ausweichroute,f,de
Ausweglosigkeit,f,de
Ausweichstelle,f,de
Ausweiche,f,de
Auswechslung,f,de
Auswechselung,f,de
Auswanderung,f,de
Auswechselspielerin,f,de
Auswanderungswelle,f,de
Auswahlbox,f,de
Austrocknung,f,de
Auswahl,f,de
austroasiatische Sprache,f,de
austronesische Sprache,f,de
Ausverkäuferin,f,de
Austrittswunde,f,de
Austräglerin,f,de
Austrittserklärung,f,de
Auvergne,f,de
Auvergne,f,fr
Austreibung,f,de
Auxiliareinheit,f,de
Autozephalie,f,de
Autoxydation,f,de
Autökologie,f,de
Autoxidation,f,de
Autozidmethode,f,de
Autowerkstätte,f,de
Autowerkstatt,f,de
Autowaschanlage,f,de
Autoverkäuferin,f,de
Autoverladung,f,de
Autovermieterin,f,de
Autotür,f,de
Autovakzine,f,de
Autovermietung,f,de
Autotypie,f,de
Axiologie,f,de
Autotrophie,f,de
Autotransplantation,f,de
Bakterienart,f,de
Bakterienflora,f,de
Bakterie,f,de
Baklava,f,de
Bahai,"m,f",de
Bakkalaurea,f,de
Bake,f,de
Bajuwarin,f,de
Bajadere,f,de
Bakelisierung,f,de
Baikalrobbe,f,de
Baikal-Amur-Magistrale,f,de
Bai,f,de
Baisse,f,de
Bahrainerin,f,de
Bahnwärterin,f,de
Bahnverbindung,f,de
Bahre,f,de
Barschheit,f,de
Barrikade,f,de
Barschaft,f,de
Barre,f,de
Barrierefreiheit,f,de
Barriere,f,de
Barranke,f,de
Barpianistin,f,de
Baronin,f,de
Baronisierung,f,de
Baroness,f,de
Barockzeit,f,de
Barockstadt,f,de
Barockorgel,f,de
Barocktrompete,f,de
Barockkirche,f,de
Barockgitarre,f,de
Barmherzigkeit,f,de
Bazille,f,de
Bayernhymne,f,de
Bayreutherin,f,de
Bauüberwachung,f,de
Bayrin,f,de
Bayerin,f,de
Bavaria,f,de
Bauwirtschaft,f,de
Bauzeit,f,de
Bauträgerin,f,de
Bauweise,f,de
Bauvorschrift,f,de
Bauunternehmerin,f,de
Bautechnik,f,de
Baute,f,de
Bautafel,f,de
Bausünde,f,de
Bausölde,f,de
Bedeutungsisolierung,f,de
Behaarung,f,de
Beichtmutter,f,de
Beidhänderin,f,de
Beichte,f,de
Beibehaltung,f,de
Behördensprecherin,f,de
Behördensprache,f,de
Behörde,f,de
Beibringung,f,de
Behördenentscheidung,f,de
Behördenpost,f,de
Behördenleiterin,f,de
Behindertenwerkstätte,f,de
Behutsamkeit,f,de
Behäbigkeit,f,de
Behändigkeit,f,de
Behindertenschule,f,de
Behinderung,f,de
Behindertenwerkstatt,f,de
Behinderte,f,de
Bergfahrt,f,de
Bergfestung,f,de
Bergbesteigung,f,de
Bergetappe,f,de
Bergeshöhe,f,de
Bergbäuerin,f,de
Bergbausanierung,f,de
Bergbaumetropole,f,de
Bergbaugeschichte,f,de
Bergbahn,f,de
Bergbaustadt,f,de
Bergbaude,f,de
Bergamotte,f,de
Bergamaskin,f,de
Bergarbeiterin,f,de
Berg-und-Tal-Fahrt,f,de
Beretta-Pistole,f,de
Berentung,f,de
Beresina,f,de
Bereitstellung,f,de
Beschwerdeführerin,f,de
Besorgung,f,de
Besorgnis,f,de
Bespitzelung,f,de
Besonnenheit,f,de
Bespaßung,f,de
Besoldung,f,de
Besonderheit,f,de
Besitzverteilung,f,de
Besitzstandswahrung,f,de
Besitzung,f,de
Besitzstörung,f,de
Besitzgier,f,de
Besinnungslosigkeit,f,de
Besitzergreifung,f,de
Besitzerin,f,de
Besiedelung,f,de
Besinnung,f,de
Besiedlung,f,de
Bewegungsfreiheit,f,de
Bewegungsmöglichkeit,f,de
Bewegungsfähigkeit,f,de
Bewandtnis,f,de
Bewaldung,f,de
Beweglichkeit,f,de
Bewegung,f,de
Bewahrung,f,de
Bewahrerin,f,de
Bewachung,f,de
Bewaffnung,f,de
Bevölkerungswissenschaft,f,de
Bewacherin,f,de
Bevölkerungszahl,f,de
Bevölkerungswanderung,f,de
Bevölkerungsverteilung,f,de
Bewahranstalt,f,de
Bikinifigur,f,de
Bikerin,f,de
Bevölkerungsstruktur,f,de
Bijouterie,f,de
Bikinilinie,f,de
Bijoutière,f,de
Bijektivität,f,de
Bigamistin,f,de
Bigotterie,f,de
Bigband,f,de
Bigamie,f,de
Biga,f,de
Bifurkation,f,de
Bierzeltgarnitur,f,de
Biese,f,de
Bierzeitung,f,de
Biformität,f,de
Birkenrotkappe,f,de
Birkenrinde,f,de
Birkenmeise,f,de
Birken-Blättereule,f,de
Birkenfeige,f,de
Birkenallee,f,de
Birkenmaus,f,de
Bireme,f,de
Birk,"m,n,f",de
Bipolarität,f,de
Bipedie,f,de
Birke,"m,f",de
Bird-Eröffnung,f,de
Bipedität,f,de
Biozönose,f,de
Bloggerin,f,de
Blockälteste,f,de
Blockschrift,f,de
Blockwartin,f,de
Biozid-Verordnung,f,de
Blockflöte,f,de
Blockkirche,f,de
Blockierung,f,de
Blockkapelle,f,de
Blockchain-Technologie,f,de
Blockhütte,f,de
Blockchain,f,de
Blockbildung,f,de
Blockadepolitik,f,de
Blitztabelle,f,de
Blockabfertigung,f,de
Blockbauweise,f,de
Blockade,f,de
Bomberpilotin,f,de
Bomberstaffel,f,de
Bomberflotte,f,de
Bieterin,f,de
Bombenrolle,f,de
Bombenvorstellung,f,de
Bomberjacke,f,de
Bombenstimmung,f,de
Bombennacht,f,de
Bombenlegerin,f,de
Bombenexplosion,f,de
Bombenkondition,f,de
Bombenfigur,f,de
Bombendrohung,f,de
Bombenhitze,f,de
Bombe,f,de
Braune Einsiedlerspinne,f,de
Braunelle,f,de
Braunkohle,f,de
Bratze,f,de
Braunalge,f,de
Braumeisterin,f,de
Brauerin,f,de
Braugerste,f,de
Brauchbarkeit,f,de
Brauerei,f,de
Braue,f,de
Bratscherin,f,de
Bratwurst,f,de
Bratschistin,f,de
Brunelle,f,de
BRD,f,de
Bratsche,f,de
Brunft,f,de
Bruneierin,f,de
Bruderhand,f,de
Brummschleife,f,de
Bruck,f,de
Brudermörderin,f,de
Bruchstelle,f,de
Bruderschaft,f,de
Bruchzahl,f,de
Browsersicherheit,f,de
Bruchbude,f,de
Bruchlandung,f,de
Bruchrechnung,f,de
Bruchpilotin,f,de
Brotzeit,f,de
Brotunruhe,f,de
Brottheke,f,de
Brotsorte,f,de
Bundesrepublik Nigeria,f,de
Bundesrepublik,f,de
Bundesregierung,f,de
Bundesprüfstelle,f,de
Bundesrechtsanwaltskammer,f,de
Bundespräsidentin,f,de
Bundespräsidentschaftskandidatin,f,de
Bundesrepublik Deutschland,f,de
Bundespräsidentenwahl,f,de
Bundespolizeiakademie,f,de
Bundespräsidentenstichwahlwiederholungsverschiebung,f,de
Bundespolizei,f,de
Bundespost,f,de
Bundespolitikerin,f,de
Bundespolitik,f,de
Bundesnotbremse,f,de
Bundesobligation,f,de
Bündelung,f,de
Bundesnetzagentur,f,de
Bühnentechnikerin,f,de
Bündnerin,f,de
Bühnenrolle,f,de
Bühnensprache,f,de
Bühnenmusik,f,de
Bühnenpräsenz,f,de
Bühnenarbeiterin,f,de
Bühnenpanne,f,de
Bühnenaussprache,f,de
Bühnenbearbeitung,f,de
Bühnenautorin,f,de
Bühnenbildnerin,f,de
Büffelrobe,f,de
Bügelwäsche,f,de
Bügelsäge,f,de
Bügelfalte,f,de
Büdnerin,f,de
Carte blanche,f,de
Bühne,f,de
Charmeurin,f,de
Charmeoffensive,f,de
Charmante,f,de
Charlotte,"n,f",de
Charismatikerin,f,de
Charge,f,de
Charakterstärke,f,de
Charakteristik,f,de
Charakterlosigkeit,f,de
Charade,f,de
Charakterisierung,f,de
Charakterdarstellerin,f,de
Charaktereigenschaft,f,de
Chanukkia,f,de
Chaotin,f,de
Chaostheorie,f,de
Chantin,f,de
Chanukka,f,de
Chefköchin,f,de
Clientanwendung,f,de
Chantarelle,f,de
Clipmaschine,f,de
Client/Server-Anwendung,f,de
Client-Server-Anwendung,f,de
Cleverness,f,de
Clementine,f,de
Clemenskirche,f,de
Client-Anwendung,f,de
Clavulansäure,f,de
Clavicula,f,de
Clause,f,de
Classis,f,de
Claque,f,de
Clarintrompete,f,de
Claqueurin,f,de
Clankriminalität,f,de
Crustaceologie,f,de
Citymaut,f,de
Clan-Kriminalität,f,de
City,f,de
Croupière,f,de
Croupade,f,de
Creole,f,de
Crunchtime,f,de
Crew,f,de
Crossdresserin,f,de
Crevette,f,de
Creutzfeldt-Jakob-Krankheit,f,de
Cree-Sprache,f,de
Cremetorte,f,de
Crema,f,de
Cremesuppe,f,de
Credomanie,f,de
Cranberry,f,de
Creme,f,de
CPU,f,de
Datsche,f,de
Dattel,f,de
Datierung,f,de
Datingshow,f,de
Datenübertragung,f,de
Datscha,f,de
Datenspeicherung,f,de
Datenverarbeitung,f,de
Datensicherung,f,de
Datenschutzerklärung,f,de
Datenschützerin,f,de
Datenschutzrichtlinie,f,de
Datensammlung,f,de
Datenpanne,f,de
Datenlücke,f,de
Datenlage,f,de
Datenkompression,f,de
Demütigung,f,de
Denationalisierung,f,de
Demut,f,de
Demökologie,f,de
Demotivierung,f,de
Demse,f,de
Demoware,f,de
Demoskopin,f,de
Demonstration,f,de
Demokratur,f,de
Demoskopie,f,de
Demokratisierung,f,de
Demonstrantin,f,de
Demontage,f,de
Demokratische Volksrepublik Laos,f,de
Demokratische Volksrepublik Korea,f,de
diamantene Hochzeit,f,de
Dependenzgrammatik,f,de
Dependenz,f,de
Dialysestation,f,de
Diamant,"m,f",de
Dialogbereitschaft,f,de
Diallele,f,de
Dialysepatientin,f,de
Dialogpartnerin,f,de
Dialogverweigerung,f,de
Dialyse,f,de
Dialektsprecherin,f,de
Dialektregion,f,de
Dialektometrie,f,de
Dialektologie,f,de
Dialektik,f,de
Dialektmischung,f,de
Dialektlandschaft,f,de
Dialektgrenze,f,de
Diskussionsleiterin,f,de
Dialektgliederung,f,de
Diskussionsgrundlage,f,de
Diskussionsgruppe,f,de
Diskussionsbereitschaft,f,de
Diskursethik,f,de
Diskurslinguistik,f,de
Diskrepanz,f,de
Diskussion,f,de
Diskursdeixis,f,de
Diskriminierungspolitik,f,de
Diskriminierung,f,de
Diskrimination,f,de
Diskretion,f,de
Diskretisierung,f,de
Diskothek,f,de
Diskontinuität,f,de
Diskreditierung,f,de
Diskontierung,f,de
doppelte Verneinung,f,de
Doppeltür,f,de
Doppelstunde,f,de
doppelte Negation,f,de
doppelt verkettete Liste,f,de
Doppelspurigkeit,f,de
Doppelstaaterin,f,de
Doppelspitze,f,de
Doppelschnepfe,f,de
Doppelschicht,f,de
Doppelschleifmaschine,f,de
Doppelsaite,f,de
Doppelolympiasiegerin,f,de
Drogenfahrt,f,de
Doppelnaht,f,de
Drogenerfahrung,f,de
Drogenfahnderin,f,de
Drogenhandlung,f,de
Drogendealerin,f,de
Doppelseite,f,de
Drogenbekämpfung,f,de
Drogenbande,f,de
Drogenabstinenz,f,de
Drogenbaronin,f,de
Drittperson,f,de
Drogenabhängigkeit,f,de
Droge,f,de
Drittvariable,f,de
Drittimpfung,f,de
Drogenabhängige,f,de
Drittelstunde,f,de
Dritte Zwischenzeit,f,de
Drohnenabwehr,f,de
Durchzugsstraße,f,de
Durra,f,de
Durchstecherei,f,de
Durine,f,de
Durchsuchung,f,de
Durchströmung,f,de
Durchsicht,f,de
Durchsichtigkeit,f,de
Durchsetzung,f,de
Durchseuchung,f,de
Durchtriebenheit,f,de
Durchsetzbarkeit,f,de
Durchschnittszahl,f,de
Echtheitsprüfung,f,de
Durchschnittszeit,f,de
Echtheit,f,de
Echte Betonie,f,de
Echte Bärentraube,f,de
Durchschnittswohnung,f,de
Echthaarperücke,f,de
Echsengestalt,f,de
Echsenart,f,de
Echopraxie,f,de
Echinokokkose,f,de
Echse,f,de
Echokammer,f,de
Echolalie,f,de
Echofrage,f,de
ec-Karte,f,de
Eberesche,f,de
Einantwortungsurkunde,f,de
Ebene,f,de
Ebenbürtigkeit,f,de
Eigensucht,f,de
Einantwortung,f,de
Ebbe,"m,f",de
Ein-Stopp-Strategie,f,de
Ein-Zimmer-Wohnung,f,de
Ein-Kind-Politik,f,de
Ein-Cent-Münze,f,de
Ein-Elter-Familie,f,de
Eilzustellung,f,de
Eilzustellerin,f,de
Ein-Euro-Münze,f,de
Eilung,f,de
Eimer,"m,f",de
Eilmeldung,f,de
Eilsendung,f,de
Einstellung,f,de
Eilpost,f,de
Eilstafette,f,de
Einsturzgefahr,f,de
Einsteigerin,f,de
Eilgebühr,f,de
Einstichstelle,f,de
Einstiegsdroge,f,de
Einspritzdüse,f,de
Einspruchsfrist,f,de
Einsperrung,f,de
Einsprachigkeit,f,de
Einspeisung,f,de
Einsilbigkeit,f,de
Einsparung,f,de
Einsiedelei,f,de
Einsiedlerin,f,de
Einsichtsfähigkeit,f,de
Einsicht,f,de
Einsetzung,f,de
Elastizität,f,de
Elbin,f,de
Elbbrücke,f,de
Elaidinsäure,f,de
Elaboration,f,de
Elbe,"m,f",de
El Fatah,f,de
Elbebrücke,f,de
Ektenie,f,de
Ekstase,f,de
Ekphrasis,f,de
Ekphorierung,f,de
Ektropie,f,de
Ekphorie,f,de
Ekossaise,f,de
Ekloge,f,de
Eklampsie,f,de
Ekliptik,f,de
Eklipse,f,de
Enddreißigerin,f,de
Endbetonung,f,de
Encomienda,f,de
Endachtzigerin,f,de
Ende-zu-Ende-Verschlüsselung,f,de
Enallage,f,de
Emulsion,f,de
Emulation,f,de
Emsigkeit,f,de
Emu,"m,f",de
Emscher,"n,f",de
Emse,f,de
Ems,f,de
Endphase,f,de
Empörung,f,de
Entenrasse,f,de
Empörungswelle,f,de
Entmarkungskrankheit,f,de
Entmannung,f,de
Entlobung,f,de
Entlohnung,f,de
Entmachtung,f,de
Entlüftung,f,de
Entlehnungsgeschichte,f,de
Entleerung,f,de
Entlausungsstation,f,de
Entlastungszeugin,f,de
Entlehnung,f,de
Entlausung,f,de
Entlausungsanstalt,f,de
Entlastung,f,de
Entlassungsproduktivität,f,de
Entlassungswelle,f,de
Entlassung,f,de
Entlassungsurkunde,f,de
Erdbebenwarnung,f,de
Erdbahn,f,de
Erdbebenstation,f,de
Erdbebenserie,f,de
Erdbebenkatastrophe,f,de
Erdaushubdeponie,f,de
Erdatmosphäre,f,de
Erdarbeit,f,de
Erbtochter,f,de
Erdachse,f,de
Erbärmlichkeit,f,de
Erbötigkeit,f,de
Erbuntertänigkeit,f,de
Erbteufe,f,de
Erbsenzählerin,f,de
Erderwärmung,f,de
Erbsünde,f,de
Erbswurst,f,de
Erbtante,f,de
Ernährungsgrundlage,f,de
Ernährungsgewohnheit,f,de
Ernährerin,f,de
Ernährungsberaterin,f,de
Ernteeinbuße,f,de
Erntezeit,f,de
Ernährung,f,de
Erntemenge,f,de
Erntemaschine,f,de
Erntehelferin,f,de
Erntearbeit,f,de
Ernte,f,de
Ernsthaftigkeit,f,de
Erneuerung,f,de
Erniedrigung,f,de
erneuerbare Energie,f,de
Erneuerbare,f,de
Ernennungsurkunde,f,de
Esserin,f,de
Essigflasche,f,de
Essigessenz,f,de
Essensschlacht,f,de
Essenszeit,f,de
Essenz,f,de
Essensration,f,de
Essensportion,f,de
Essenmarke,f,de
Essensmarke,f,de
Essensausgabe,f,de
Essecke,f,de
Essenausgabe,f,de
Essenerin,f,de
Espressomaschine,f,de
Esse,"n,f",de
Essayistin,f,de
Essbarkeit,f,de
Essayistik,f,de
Exobiologie,f,de
Exorzistin,f,de
Exogamie,f,de
Exmatrikulationsbescheinigung,f,de
Exmatrikulation,f,de
Exkuse,f,de
Exküse,f,de
Exkursion,f,de
Exkusation,f,de
Exkommunikation,f,de
Exklusivität,f,de
Exklamation,f,de
Exkulpation,f,de
Existenzberechtigung,f,de
Exklusionsprobe,f,de
Exklave,f,de
Existenzgrundlage,f,de
Existenzaussage,f,de
Exit-Strategie,f,de
Explantation,f,de
Fahrplanauskunft,f,de
Fahrpost,f,de
Fahrplanänderung,f,de
Fahrnisexekution,f,de
Fahrnis,f,de
Fahrlässigkeit,f,de
Fahrkarte,f,de
Fahrleitung,f,de
Fahrlehrerin,f,de
Fahrgestellnummer,f,de
Fahrgeschwindigkeit,f,de
Fahrgastzahl,f,de
Fahrgemeinschaft,f,de
Fahrgastkontrolle,f,de
Fahrgelderstattung,f,de
Fahrertür,f,de
Fahrerlaubnis,f,de
Faschingszeit,f,de
Falttür,f,de
Faschiermaschine,f,de
Fahrerkabine,f,de
Fasanenhenne,f,de
Fasche,f,de
Farmerin,f,de
Farmersfrau,f,de
Farmbesetzung,f,de
Farde,f,de
Farmenteignung,f,de
Farbwahrnehmung,f,de
Farce,f,de
Farmarbeit,f,de
Farbsinnstörung,f,de
Farbzelle,f,de
Farbsehschwäche,f,de
Feldweibelin,f,de
Farm,f,de
Feldwache,f,de
Feldwebelin,f,de
Feldstärke,f,de
Fasanerie,f,de
Farbtemperatur,f,de
Feldspielerin,f,de
Feldschlacht,f,de
Feldscheune,f,de
Feldsaat,f,de
Feldsteinkirche,f,de
Feldstudie,f,de
Feldpostnummer,f,de
Feldpostkarte,f,de
Feldpost,f,de
Feuerhalle,f,de
Feuergefahr,f,de
Fernsehzuschauerin,f,de
Feuererzeugung,f,de
Feuerbestattung,f,de
Feuchtpflanze,f,de
Feuerbrunst,f,de
Feuchtwiese,f,de
Feudalität,f,de
Feuchte,f,de
Feudalwirtschaft,f,de
Feuchtigkeitscreme,f,de
Feuchtigkeit,f,de
Fettsucht,f,de
Fettverbrennung,f,de
Fettsäure,f,de
Fettstoffwechselstörung,f,de
Fiedlerin,f,de
Fischereiministerin,f,de
Fischereiflotte,f,de
Fischer-Kontroverse,f,de
Fischereilizenz,f,de
Fischerei,f,de
Fischer-Tropsch-Synthese,f,de
Fischenz,f,de
Fischbrühe,f,de
Fischbüchse,f,de
Fischbude,f,de
Firne,f,de
Fischart,f,de
Fischa,f,de
First Lady,f,de
Fluchtroute,f,de
Firmware,f,de
Firmung,f,de
Fluchtreaktion,f,de
Fluchtrichtung,f,de
Fluchthilfe,f,de
Fluchtmöglichkeit,f,de
Fluchtlinie,f,de
Fluchthilfeorganisation,f,de
Fluchthaube,f,de
Fluchthilfeaktion,f,de
Fluchthelferin,f,de
Firstlüftung,f,de
Fluchtgeschwindigkeit,f,de
Fluchtburg,f,de
Folienkartoffel,f,de
Fluchtgeschichte,f,de
Fluchtbewegung,f,de
Fluchtalternative,f,de
Fluchtgefahr,f,de
Folgezeit,f,de
Folie,f,de
Folgsamkeit,f,de
Folia,f,de
Folgerichtigkeit,f,de
Folgesprache,f,de
Folgerung,f,de
Folgeerscheinung,f,de
Fokussierung,f,de
Folge,f,de
Fokalität,f,de
Fokuspartikel,f,de
Foderung,f,de
Fock,f,de
Foggara,f,de
Frauenbewegung,f,de
Frauenbeauftragte,f,de
Frauendomäne,f,de
Frauenabteilung,f,de
Frauenberatungsstelle,f,de
Frauenarbeit,f,de
Fratze,f,de
Fraternität,f,de
Frauenbrust,f,de
Fraternisierung,f,de
Französischlehrerin,f,de
Frau,f,de
Französischstunde,f,de
Französin,f,de
Französischkenntnis,f,de
Französische Revolution,f,de
Franzosenkrankheit,f,de
Friedenskundgebung,f,de
Friedensliebe,f,de
Friedenskonferenz,f,de
Friedenskirche,f,de
Französische Republik,f,de
Friedenskapelle,f,de
Friedensforschung,f,de
Friedensgöttin,f,de
Friedenserziehung,f,de
Friedensdemonstration,f,de
Friedensforscherin,f,de
Friedelehe,f,de
Friedensbewegung,f,de
Friedensbemühung,f,de
Frickelei,f,de
Fridatte,f,de
Friandise,f,de
Furage,f,de
Furchtsamkeit,f,de
Furche,f,de
Furcht,f,de
Funzen,f,de
Funkzelle,f,de
Funsen,f,de
Funktionstüchtigkeit,f,de
Funkuhr,f,de
Funzel,f,de
Funktionärin,f,de
Funktionswäsche,f,de
Funktionsweise,f,de
Funktionstrennung,f,de
Funktionsträgerin,f,de
Funktionstaste,f,de
Funktionsstörung,f,de
Fünte,f,de
Fünfzimmerwohnung,f,de
Fünfzigerin,f,de
Fünfzigcentmünze,f,de
Fünfzigfrankennote,f,de
Fünfzehn-Watt-Birne,f,de
Fünfzig-Franken-Note,f,de
Fünfzig-Cent-Münze,f,de
Fünfzig,f,de
Fünfzehn,f,de
Fünfwertigkeit,f,de
Fünfuhrvorstellung,f,de
Fürbitte,f,de
Fünfkämpferin,f,de
Fünfjährige,f,de
Fünfsatzniederlage,f,de
Fünferreihe,f,de
Gastprofessur,f,de
Gabelung,f,de
Gastgeberin,f,de
Gastherme,f,de
Gastmannschaft,f,de
Gasthörerin,f,de
Gastfreundschaft,f,de
Gastfreundlichkeit,f,de
Gastfreiheit,f,de
Gastflagge,f,de
Gastlichkeit,f,de
Gastarbeiterin,f,de
Gastdozentin,f,de
Gasterei,f,de
Gasspeicherung,f,de
Gassperre,f,de
Gasse,f,de
Gassenschenke,f,de
Gefängnisärztin,f,de
Gasrechnung,f,de
Gefäßläsion,f,de
Gefäßflöte,f,de
Gefäßentzündung,f,de
