noun,gender,lang
rhume,Sustantivo_masculino_2,fr
rhythme,Sustantivo_masculino_2,fr
retard mental,Sustantivo_masculino,fr
retard,Sustantivo_masculino_2,fr
requiem,Sustantivo_masculino,fr
reporter,Sustantivo_masculino_2,fr
reproducteur,Sustantivo_masculino,fr
pœcile,Sustantivo_masculino,fr
pêcher,Sustantivo_masculino,fr
pêcheur,Sustantivo_masculino,fr
respect,Sustantivo_masculino,fr
restaurant,Sustantivo_masculino,fr
péronisme,Sustantivo_masculino,fr
périmètre,Sustantivo_masculino,fr
périnée,Sustantivo_masculino,fr
requin,Sustantivo_masculino,fr
repère,Sustantivo_masculino,fr
requiabtar,Sustantivo_masculino_2,fr
péril jaune,Sustantivo_masculino,fr
péridot,Sustantivo_masculino,fr
pyroxène,Sustantivo_masculino,fr
pædagogue,Sustantivo_femenino_y_masculino,fr
pénis,Sustantivo_masculino,fr
pélican,Sustantivo_masculino,fr
père,Sustantivo_masculino,fr
pylore,Sustantivo_masculino,fr
prêtre,Sustantivo_masculino,fr
prétendu,Sustantivo_masculino,fr
préservatif,Sustantivo_masculino,fr
prénom,Sustantivo_masculino,fr
psaume,Sustantivo_masculino,fr
ptyalisme,Sustantivo_masculino,fr
pula,Sustantivo_masculino,fr
prélèvement,Sustantivo_masculino,fr
prélude,Sustantivo_masculino,fr
préliminaire,Sustantivo_masculino,fr
précis,Sustantivo_masculino,fr
précipice,Sustantivo_masculino,fr
préambule,Sustantivo_masculino,fr
pré,Sustantivo_masculino,fr
prætorien,Sustantivo_masculino,fr
prætexte,Sustantivo_masculino,fr
præstige,Sustantivo_masculino,fr
præteur,Sustantivo_masculino,fr
prædecesseur,Sustantivo_masculino,fr
præjudice,Sustantivo_masculino,fr
præsident,Sustantivo_masculino,fr
præcepteur,Sustantivo_masculino,fr
præcepte,Sustantivo_masculino,fr
præcedent,Sustantivo_masculino,fr
proverbe,Sustantivo_masculino,fr
propagandiste,Sustantivo_femenino_y_masculino,fr
prophète,Sustantivo_masculino,fr
propræteur,Sustantivo_masculino,fr
pronom,Sustantivo_masculino,fr
protectionnisme,Sustantivo_masculino,fr
prologue,Sustantivo_masculino,fr
progrès,Sustantivo_masculino,fr
profond,Sustantivo_masculino,fr
professeur,Sustantivo_masculino,fr
professionnel,Sustantivo_masculino,fr
produit,Sustantivo_masculino,fr
proctodæum,Sustantivo_masculino,fr
prodrome,Sustantivo_masculino,fr
procaryote,Sustantivo_masculino,fr
printemps,Sustantivo_masculino,fr
privilège,Sustantivo_masculino,fr
principe,Sustantivo_masculino_2,fr
principal,Sustantivo_masculino_2,fr
prince,Sustantivo_masculino,fr
pourtour,Sustantivo_masculino,fr
preux,Sustantivo_masculino,fr
potassium,Sustantivo_masculino,fr
potager,Sustantivo_masculino,fr
portemonnaie,Sustantivo_masculino,fr
portefeuille,Sustantivo_masculino,fr
porte-avions,Sustantivo_masculino,fr
porc,Sustantivo_masculino_3,fr
popotin,Sustantivo_masculino,fr
pont,Sustantivo_masculino_3,fr
pomœrium,Sustantivo_masculino,fr
pommier,Sustantivo_masculino,fr
polythéisme,Sustantivo_masculino,fr
poivre,Sustantivo_masculino,fr
poisson,Sustantivo_masculino,fr
politicien,Sustantivo_masculino,fr
polymère,Sustantivo_masculino,fr
poker,Sustantivo_masculino,fr
poivron,Sustantivo_masculino,fr
poil,Sustantivo_masculino,fr
poison,Sustantivo_masculino,fr
poing,Sustantivo_masculino,fr
poids,Sustantivo_masculino,fr
pneu,Sustantivo_masculino,fr
poignard,Sustantivo_masculino,fr
point,Sustantivo_masculino,fr
pléonasme,Sustantivo_masculino,fr
plutonisme,Sustantivo_masculino_2,fr
plombier,Sustantivo_masculino,fr
plomb,Sustantivo_masculino,fr
pleurnichard,Sustantivo_masculino,fr
platine,Sustantivo_masculino,fr
plasmalemme,Sustantivo_masculino,fr
planning,Sustantivo_masculino,fr
plan,Sustantivo_masculino_2,fr
plaisir,Sustantivo_masculino,fr
plagiat,Sustantivo_masculino,fr
piège,Sustantivo_masculino,fr
pique,Sustantivo_femenino,fr
piqué,Sustantivo_masculino_2,fr
pis,Sustantivo_masculino_7,fr
pipo,Sustantivo_femenino_y_masculino,fr
picadon,Sustantivo_masculino,fr
pingouin,Sustantivo_masculino,fr
pidjin,Sustantivo_masculino,fr
pin,Sustantivo_masculino_2,fr
piment,Sustantivo_masculino,fr
pipi,Sustantivo_masculino,fr
piano,Sustantivo_masculino_4,fr
phœnix,Sustantivo_masculino,fr
phœnicien,Sustantivo_masculino,fr
Phœnicien,Sustantivo_masculino,fr
phénix,Sustantivo_masculino,fr
phénomène,Sustantivo_masculino,fr
phænomene,Sustantivo_masculino,fr
phosphate,Sustantivo_masculino,fr
phoque,Sustantivo_masculino,fr
phlegme,Sustantivo_masculino,fr
phlogistique,Sustantivo_masculino,fr
phlegmatique,Sustantivo_femenino_y_masculino,fr
phantasme,Sustantivo_masculino,fr
petit,Sustantivo_masculino,fr
phantôme,Sustantivo_masculino,fr
peuple,Sustantivo_masculino_2,fr
phanal,Sustantivo_masculino,fr
pet,Sustantivo_masculino_4,fr
phacochœre,Sustantivo_masculino,fr
petit-fils,Sustantivo_masculino,fr
perdant,Sustantivo_masculino,fr
pelo,Sustantivo_masculino_4,fr
pescheur,Sustantivo_masculino,fr
personnel de santé,Sustantivo_masculino,fr
pendant,Sustantivo_masculino,fr
perinæe,Sustantivo_masculino,fr
peintre,Sustantivo_femenino_y_masculino,fr
pays,Sustantivo_masculino,fr
passeur,Sustantivo_masculino,fr
patrouilleur,Sustantivo_masculino,fr
passé,Sustantivo_masculino,fr
pauvre,Sustantivo_femenino_y_masculino,fr
patient,Sustantivo_masculino,fr
patriarche,Sustantivo_masculino,fr
passeport,Sustantivo_masculino,fr
ormeau,Sustantivo_masculino,fr
orgasme,Sustantivo_masculino,fr
oreiller,Sustantivo_masculino,fr
orthographiste,Sustantivo_masculino,fr
parfum,Sustantivo_masculino,fr
participe présent,Sustantivo_masculino,fr
passe-temps,Sustantivo_masculino,fr
pas,Sustantivo_masculino,fr
ordinateur,Sustantivo_masculino,fr
ordinaire,Sustantivo_masculino,fr
ordi,Sustantivo_masculino_2,fr
particulier,Sustantivo_masculino,fr
opium,Sustantivo_masculino,fr
orage,Sustantivo_masculino_2,fr
oracle,Sustantivo_masculino,fr
orange,Sustantivo_femenino,fr
opiniâtre,Sustantivo_femenino_y_masculino,fr
onguent,Sustantivo_masculino,fr
ongle,Sustantivo_masculino,fr
or,Sustantivo_masculino_6,fr
ognon,Sustantivo_masculino,fr
officiel,Sustantivo_masculino,fr
oignon,Sustantivo_masculino,fr
omicron,Sustantivo_masculino,fr
oncle,Sustantivo_masculino,fr
odorat,Sustantivo_masculino,fr
ombre,Sustantivo_femenino,fr
omnibus,Sustantivo_masculino_2,fr
océan,Sustantivo_masculino,fr
octante,Sustantivo_masculino_2,fr
oc,Sustantivo_masculino_4,fr
observatoire,Sustantivo_masculino,fr
occiput,Sustantivo_masculino,fr
nœud,Sustantivo_masculino,fr
octobre,Sustantivo_masculino,fr
néant,Sustantivo_masculino,fr
négondo,Sustantivo_masculino,fr
nævus,Sustantivo_masculino,fr
néofascisme,Sustantivo_masculino,fr
nécromancien,Sustantivo_masculino,fr
nævi,Sustantivo_masculino,fr
néon,Sustantivo_masculino,fr
néocolonialisme,Sustantivo_masculino,fr
nylon,Sustantivo_masculino_2,fr
nudisme,Sustantivo_masculino_2,fr
nuage,Sustantivo_masculino,fr
novembre,Sustantivo_masculino_2,fr
nord,Sustantivo_masculino_2,fr
nom de baptême,Sustantivo_masculino,fr
noctambule,Sustantivo_femenino_y_masculino,fr
niveau,Sustantivo_masculino,fr
nichon,Sustantivo_masculino,fr
nom,Sustantivo_masculino_2,fr
noble,Sustantivo_femenino_y_masculino_4,fr
navire,Sustantivo_masculino,fr
nawak,Sustantivo_masculino,fr
nationalpopuliste,Sustantivo_femenino_y_masculino,fr
necton,Sustantivo_masculino_2,fr
nettoyage,Sustantivo_masculino,fr
nem,Sustantivo_masculino,fr
narcotrafiquant,Sustantivo_masculino,fr
métier,Sustantivo_masculino,fr
mépris,Sustantivo_masculino,fr
mélangeur,Sustantivo_masculino,fr
ménage,Sustantivo_masculino,fr
ménager,Sustantivo_masculino,fr
mélange,Sustantivo_masculino,fr
médecin,Sustantivo_masculino,fr
mécanisme,Sustantivo_masculino,fr
myxœdémateux,Sustantivo_masculino,fr
myxœdème,Sustantivo_masculino,fr
mythe,Sustantivo_masculino,fr
mélancolique,Sustantivo_femenino_y_masculino,fr
mur,Sustantivo_masculino_7,fr
mysticisme,Sustantivo_masculino,fr
moût,Sustantivo_masculino,fr
moyen,Sustantivo_masculino,fr
moustique,Sustantivo_masculino,fr
mouton,Sustantivo_masculino,fr
mouchoir,Sustantivo_masculino,fr
mortier,Sustantivo_masculino,fr
motif,Sustantivo_masculino,fr
mot,Sustantivo_masculino_2,fr
mousquetaire,Sustantivo_masculino,fr
mot-dièse,Sustantivo_masculino,fr
mort,Sustantivo_femenino_4,fr
mors,Sustantivo_masculino,fr
moral,Sustantivo_masculino_2,fr
morceau,Sustantivo_masculino,fr
monsieur,Sustantivo_masculino,fr
monôme,Sustantivo_masculino,fr
monopsone,Sustantivo_masculino,fr
mollet,Sustantivo_masculino,fr
mollusque,Sustantivo_masculino,fr
mois,Sustantivo_masculino,fr
monophtongue,Sustantivo_masculino,fr
moine,Sustantivo_masculino,fr
monde,Sustantivo_masculino,fr
monophthongue,Sustantivo_masculino,fr
miséricordieux,Sustantivo_masculino,fr
miracle,Sustantivo_masculino,fr
missionnaire,Sustantivo_femenino_y_masculino,fr
moi,Sustantivo_masculino,fr
miroir,Sustantivo_masculino,fr
mirador,Sustantivo_masculino_2,fr
minéral,Sustantivo_masculino,fr
minutes,Sustantivo_masculino,fr
Minoën,Sustantivo_masculino,fr
mineur,Sustantivo_masculino_4,fr
mimosa,Sustantivo_masculino,fr
minoën,Sustantivo_masculino,fr
millier,Sustantivo_masculino,fr
million,Sustantivo_masculino,fr
nombril,Sustantivo_masculino,fr
millepattes,Sustantivo_masculino,fr
mille-pieds,Sustantivo_masculino,fr
militaire,Sustantivo_femenino_y_masculino,fr
mille-pattes,Sustantivo_masculino,fr
miel,Sustantivo_masculino,fr
mieur,Sustantivo_masculino,fr
milieu,Sustantivo_masculino,fr
midi,Sustantivo_masculino,fr
microplastique,Sustantivo_masculino,fr
micocoulier,Sustantivo_masculino,fr
meurtre,Sustantivo_masculino,fr
micocoulier de Provence,Sustantivo_masculino,fr
miaulement,Sustantivo_masculino,fr
miasme,Sustantivo_masculino,fr
miaou,Sustantivo_masculino,fr
meurtrier,Sustantivo_masculino,fr
messieurs,Sustantivo_masculino,fr
mercure,Sustantivo_masculino_invariable,fr
messie,Sustantivo_masculino,fr
message,Sustantivo_masculino,fr
mensonge,Sustantivo_masculino,fr
mercantilisme,Sustantivo_masculino,fr
merisier,Sustantivo_masculino,fr
menhir,Sustantivo_masculino_2,fr
meilleur,Sustantivo_masculino,fr
meeting,Sustantivo_masculino,fr
mec,Sustantivo_masculino,fr
melon,Sustantivo_masculino,fr
mendiant,Sustantivo_masculino,fr
maïs,Sustantivo_masculino,fr
maître,Sustantivo_masculino,fr
maudit,Sustantivo_masculino,fr
matamore,Sustantivo_masculino,fr
mausolée,Sustantivo_masculino,fr
lumen,Sustantivo_masculino_2,fr
loup,Sustantivo_masculino,fr
louvar,Sustantivo_masculino,fr
louveteau,Sustantivo_masculino,fr
lumpenproletariat,Sustantivo_masculino,fr
lot,Sustantivo_masculino,fr
logarithme,Sustantivo_masculino,fr
losange,Sustantivo_masculino_2,fr
loquet,Sustantivo_masculino,fr
lote,Sustantivo_masculino_2,fr
logiciel,Sustantivo_masculino,fr
livret,Sustantivo_masculino,fr
litre,Sustantivo_masculino_3,fr
lionceau,Sustantivo_masculino,fr
lion,Sustantivo_masculino,fr
liseron,Sustantivo_masculino,fr
lit,Sustantivo_masculino,fr
linguiste,Sustantivo_femenino_y_masculino,fr
liqueur,Sustantivo_masculino,fr
linge,Sustantivo_masculino,fr
linceul,Sustantivo_masculino,fr
lin,Sustantivo_masculino,fr
ligneux,Sustantivo_masculino,fr
lieutenant,Sustantivo_masculino,fr
libéralisme,Sustantivo_masculino,fr
libraire,Sustantivo_femenino_y_masculino,fr
libertin,Sustantivo_masculino,fr
lieu,Sustantivo_masculino,fr
levier,Sustantivo_masculino,fr
lever,Sustantivo_masculino,fr
laçage,Sustantivo_masculino,fr
leucocyte,Sustantivo_masculino,fr
lest,Sustantivo_masculino,fr
larron,Sustantivo_masculino,fr
latin,Sustantivo_masculino,fr
lardon,Sustantivo_masculino,fr
lait,Sustantivo_masculino,fr
laquais,Sustantivo_masculino,fr
lapin,Sustantivo_masculino,fr
lait écrémé,Sustantivo_masculino,fr
lanthane,Sustantivo_masculino,fr
langage,Sustantivo_masculino,fr
lamé,Sustantivo_masculino_2,fr
laboratoire,Sustantivo_masculino,fr
lac,Sustantivo_masculino,fr
label,Sustantivo_masculino,fr
kyste,Sustantivo_masculino,fr
kermès,Sustantivo_masculino,fr
kaza,Sustantivo_masculino,fr
képi,Sustantivo_masculino,fr
kangourou,Sustantivo_masculino,fr
kale,Sustantivo_masculino_2,fr
kamichi,Sustantivo_masculino,fr
judaïsme,Sustantivo_masculino,fr
journalisme,Sustantivo_masculino,fr
jour,Sustantivo_masculino,fr
joug,Sustantivo_masculino,fr
journal,Sustantivo_masculino,fr
jo,Sustantivo_masculino_2,fr
jean,Sustantivo_masculino_2,fr
jeûne,Sustantivo_masculino,fr
Jonas,Sustantivo_masculino_3,fr
jazz,Sustantivo_masculino_2,fr
jaune,Sustantivo_masculino,fr
jeu,Sustantivo_masculino,fr
jeux,Sustantivo_masculino,fr
jardin potager,Sustantivo_masculino,fr
japonais,Sustantivo_masculino,fr
jardin public,Sustantivo_masculino,fr
janvier,Sustantivo_masculino,fr
jambon,Sustantivo_masculino,fr
jargon,Sustantivo_masculino,fr
jaspe,Sustantivo_masculino_2,fr
jardin,Sustantivo_masculino,fr
jaguar,Sustantivo_masculino_4,fr
iris,Sustantivo_masculino_4,fr
item,Sustantivo_masculino,fr
italophone,Sustantivo_femenino_y_masculino,fr
ivoire,Sustantivo_masculino,fr
iode,Sustantivo_masculino,fr
investigateur,Sustantivo_masculino,fr
interdit,Sustantivo_masculino,fr
intello,Sustantivo_femenino_y_masculino,fr
inventaire,Sustantivo_masculino,fr
intestin,Sustantivo_masculino,fr
intervalle,Sustantivo_masculino,fr
interréseau,Sustantivo_masculino,fr
insu,Sustantivo_masculino,fr
initié,Sustantivo_masculino,fr
institut,Sustantivo_masculino_2,fr
ingrédient,Sustantivo_masculino,fr
insecticide,Sustantivo_masculino,fr
insecte,Sustantivo_masculino_2,fr
interrogatoire,Sustantivo_masculino,fr
impôt,Sustantivo_masculino,fr
indomptable,Sustantivo_femenino_y_masculino,fr
if,Sustantivo_masculino,fr
idiotisme,Sustantivo_masculino,fr
idiot,Sustantivo_masculino,fr
igloo,Sustantivo_masculino,fr
inventeur,Sustantivo_masculino,fr
ictère,Sustantivo_masculino,fr
hæretique,Sustantivo_femenino_y_masculino,fr
hôte,Sustantivo_masculino,fr
héroïsme,Sustantivo_masculino,fr
icosaèdre,Sustantivo_masculino,fr
hérétique,Sustantivo_femenino_y_masculino,fr
hôpital,Sustantivo_masculino,fr
héros,Sustantivo_masculino,fr
hyponyme,Sustantivo_masculino,fr
hurlement,Sustantivo_masculino,fr
huitante,Sustantivo_masculino,fr
humour,Sustantivo_masculino,fr
huit,Sustantivo_masculino_y_adjetivo_cardinal,fr
humidificateur,Sustantivo_masculino,fr
humouriste,Sustantivo_femenino_y_masculino,fr
huissier,Sustantivo_masculino,fr
huis,Sustantivo_masculino,fr
hoquet,Sustantivo_masculino,fr
homœopathe,Sustantivo_masculino,fr
homœomorphisme,Sustantivo_masculino,fr
homme,Sustantivo_masculino,fr
hommage,Sustantivo_masculino,fr
homéomorphisme,Sustantivo_masculino,fr
homéopathe,Sustantivo_masculino,fr
hommelet,Sustantivo_masculino,fr
hoir,Sustantivo_masculino,fr
hiéroglyphe,Sustantivo_masculino,fr
hibou,Sustantivo_masculino,fr
hiver,Sustantivo_masculino,fr
hispanophone,Sustantivo_femenino_y_masculino,fr
heurtoir,Sustantivo_masculino,fr
hercule,Sustantivo_masculino,fr
hespagnol,Sustantivo_masculino,fr
Hespagnol,Sustantivo_masculino,fr
hennissement,Sustantivo_masculino,fr
hebdomadaire,Sustantivo_masculino,fr
hebdo,Sustantivo_masculino,fr
haricot,Sustantivo_masculino,fr
hasard,Sustantivo_masculino,fr
glaive,Sustantivo_masculino,fr
gisement,Sustantivo_masculino,fr
giratoire,Sustantivo_masculino,fr
girafeau,Sustantivo_masculino,fr
gibet,Sustantivo_masculino,fr
gentlemen,Sustantivo_masculino,fr
gentilé,Sustantivo_masculino,fr
gentilhomme,Sustantivo_masculino,fr
gens,Sustantivo_masculino,fr
gentil,Sustantivo_masculino,fr
genre,Sustantivo_masculino,fr
genou,Sustantivo_masculino_2,fr
genevre,Sustantivo_masculino,fr
gazon,Sustantivo_masculino,fr
gayo,Sustantivo_masculino,fr
gaspillage,Sustantivo_masculino,fr
garçon,Sustantivo_masculino,fr
gars,Sustantivo_masculino,fr
gardiennage,Sustantivo_masculino,fr
gamin,Sustantivo_masculino,fr
garage,Sustantivo_masculino_2,fr
gaminet,Sustantivo_masculino,fr
gamma,Sustantivo_masculino,fr
gant,Sustantivo_masculino,fr
galérien,Sustantivo_masculino,fr
galoubet,Sustantivo_masculino,fr
février,Sustantivo_masculino,fr
galimatias,Sustantivo_masculino,fr
galet,Sustantivo_masculino_2,fr
fétus,Sustantivo_masculino,fr
féodalisme,Sustantivo_masculino,fr
fuchsia,Sustantivo_masculino,fr
furry,Sustantivo_masculino,fr
fusilier,Sustantivo_masculino,fr
féminisme,Sustantivo_masculino,fr
féminicide,Sustantivo_masculino,fr
fuseau horaire,Sustantivo_masculino,fr
gendarme,Sustantivo_masculino_3,fr
frère,Sustantivo_masculino,fr
fromager,Sustantivo_masculino,fr
fromage,Sustantivo_masculino_2,fr
front,Sustantivo_masculino,fr
froid,Sustantivo_masculino,fr
frein,Sustantivo_masculino,fr
français,Sustantivo_masculino,fr
franquisme,Sustantivo_masculino_2,fr
fourche,Sustantivo_masculino,fr
fournisseur,Sustantivo_masculino,fr
francophone,Sustantivo_femenino_y_masculino,fr
franchissement,Sustantivo_masculino,fr
foudroiement,Sustantivo_masculino,fr
francium,Sustantivo_masculino,fr
fragment,Sustantivo_masculino,fr
forgeron,Sustantivo_masculino,fr
forban,Sustantivo_masculino,fr
forstérite,Sustantivo_masculino,fr
forfait,Sustantivo_masculino_2,fr
foin,Sustantivo_masculino,fr
forcené,Sustantivo_masculino,fr
foramen,Sustantivo_masculino,fr
footing,Sustantivo_masculino,fr
foie gras,Sustantivo_masculino_2,fr
foie,Sustantivo_masculino,fr
flic,Sustantivo_masculino,fr
fil,Sustantivo_masculino,fr
fleuve,Sustantivo_masculino,fr
filet,Sustantivo_masculino,fr
fofo,Sustantivo_masculino,fr
fiel,Sustantivo_masculino_2,fr
figuier de Barbarie,Sustantivo_masculino,fr
fie,Sustantivo_masculino,fr
fidéisme,Sustantivo_masculino,fr
feutre,Sustantivo_masculino,fr
fief,Sustantivo_masculino,fr
feu,Sustantivo_masculino,fr
fermier,Sustantivo_masculino,fr
feldspath,Sustantivo_masculino,fr
fantôme,Sustantivo_masculino,fr
faucon,Sustantivo_masculino,fr
fauteuil,Sustantivo_masculino,fr
fardeau,Sustantivo_masculino,fr
fer,Sustantivo_masculino,fr
fantasme,Sustantivo_masculino,fr
fanal,Sustantivo_masculino_3,fr
faix,Sustantivo_masculino,fr
factotum,Sustantivo_masculino_2,fr
faisceau,Sustantivo_masculino,fr
fait,Sustantivo_masculino,fr
exemple,Sustantivo_masculino,fr
exploit,Sustantivo_masculino,fr
explorateur,Sustantivo_masculino,fr
exploitant,Sustantivo_masculino,fr
exéma,Sustantivo_masculino,fr
extrême,Sustantivo_masculino,fr
exprès,Sustantivo_masculino,fr
estomach,Sustantivo_masculino,fr
ex-président,Sustantivo_masculino,fr
exalté,Sustantivo_masculino,fr
exaussement,Sustantivo_masculino,fr
examen,Sustantivo_masculino_3,fr
euro,Sustantivo_masculino_3,fr
eucaryote,Sustantivo_masculino,fr
estomac,Sustantivo_masculino,fr
estage,Sustantivo_masculino,fr
est,Sustantivo_masculino,fr
esprit,Sustantivo_masculino,fr
essai,Sustantivo_masculino,fr
essieu,Sustantivo_masculino,fr
espoir,Sustantivo_masculino,fr
espacement,Sustantivo_masculino,fr
espionnage,Sustantivo_masculino,fr
escamotage,Sustantivo_masculino,fr
esclandre,Sustantivo_masculino,fr
ergot,Sustantivo_masculino,fr
environnementalisme,Sustantivo_masculino,fr
entraineur,Sustantivo_masculino,fr
entre-nœud,Sustantivo_masculino,fr
ensemencement,Sustantivo_masculino,fr
entrepôt,Sustantivo_masculino,fr
envers,Sustantivo_masculino,fr
ennoiement,Sustantivo_masculino,fr
engrenage,Sustantivo_masculino,fr
enfer,Sustantivo_masculino,fr
enjambement des chromosomes,Sustantivo_masculino,fr
enlèvement,Sustantivo_masculino,fr
flirt,Sustantivo_masculino,fr
enfant-bulle,Sustantivo_masculino,fr
enfantement,Sustantivo_masculino,fr
enduit,Sustantivo_masculino,fr
endommagement,Sustantivo_masculino,fr
endroict,Sustantivo_masculino,fr
endroit,Sustantivo_masculino,fr
encrier,Sustantivo_masculino,fr
en-cas,Sustantivo_masculino,fr
empressement,Sustantivo_masculino,fr
escrivain,Sustantivo_masculino,fr
enchantement,Sustantivo_masculino,fr
en-tête,Sustantivo_masculino,fr
enculé,Sustantivo_masculino,fr
emploi,Sustantivo_masculino,fr
effet,Sustantivo_masculino,fr
emporium,Sustantivo_masculino,fr
emoji,Sustantivo_masculino_2,fr
embonpoint,Sustantivo_masculino,fr
effroi,Sustantivo_masculino,fr
effort,Sustantivo_masculino,fr
détriment,Sustantivo_masculino,fr
eclyptique,Sustantivo_masculino,fr
détesteur,Sustantivo_masculino,fr
détestateur,Sustantivo_masculino,fr
désœuvrement,Sustantivo_masculino,fr
désordre,Sustantivo_masculino,fr
eczéma,Sustantivo_masculino,fr
domaine,Sustantivo_masculino,fr
dos,Sustantivo_masculino_2,fr
dossard,Sustantivo_masculino,fr
dossier,Sustantivo_masculino_2,fr
doré,Sustantivo_masculino,fr
doit,Sustantivo_masculino,fr
douar,Sustantivo_masculino_2,fr
doigt,Sustantivo_masculino,fr
dogme,Sustantivo_masculino,fr
dit,Sustantivo_masculino_2,fr
dogmatique,Sustantivo_femenino,fr
doctorat,Sustantivo_masculino,fr
diœcese,Sustantivo_masculino,fr
distribution,Sustantivo_masculino,fr
disciple,Sustantivo_masculino,fr
dire,Sustantivo_masculino,fr
dirlo,Sustantivo_masculino,fr
diplôme,Sustantivo_masculino,fr
dirigeant,Sustantivo_masculino,fr
diplodocus,Sustantivo_masculino_2,fr
digestif,Sustantivo_masculino,fr
dictionnaire,Sustantivo_masculino,fr
dictateur,Sustantivo_masculino,fr
diocèse,Sustantivo_masculino,fr
diaphragme,Sustantivo_masculino,fr
dieu,Sustantivo_masculino,fr
ennui,Sustantivo_masculino,fr
devoir,Sustantivo_masculino,fr
devenir,Sustantivo_masculino,fr
diablotin,Sustantivo_masculino,fr
diagrède,Sustantivo_masculino,fr
diamant,Sustantivo_masculino_2,fr
dialecte,Sustantivo_masculino_2,fr
deuil,Sustantivo_masculino,fr
dessous,Sustantivo_masculino,fr
despotisme,Sustantivo_masculino_2,fr
denim,Sustantivo_masculino,fr
deinothérium,Sustantivo_masculino,fr
densité,Sustantivo_masculino,fr
denier,Sustantivo_masculino,fr
degré,Sustantivo_masculino,fr
dedans,Sustantivo_masculino,fr
derrière,Sustantivo_masculino,fr
danger,Sustantivo_masculino,fr
damassé,Sustantivo_masculino,fr
cœmetiere,Sustantivo_masculino,fr
cœur,Sustantivo_masculino,fr
cœnure,Sustantivo_masculino,fr
cœlome,Sustantivo_masculino,fr
cygne,Sustantivo_masculino,fr
cyan,Sustantivo_masculino,fr
cœlomate,Sustantivo_masculino,fr
cœlacanthe,Sustantivo_masculino,fr
césium,Sustantivo_masculino,fr
cénure,Sustantivo_masculino,fr
curage,Sustantivo_masculino,fr
cytochrome,Sustantivo_masculino,fr
cul,Sustantivo_masculino_3,fr
cultivar,Sustantivo_masculino_3,fr
cuivre,Sustantivo_masculino,fr
cuir,Sustantivo_masculino_2,fr
crêpe,Sustantivo_masculino,fr
crépuscule,Sustantivo_masculino,fr
céleri,Sustantivo_masculino,fr
créole haïtien,Sustantivo_masculino,fr
croisillon,Sustantivo_masculino,fr
crocodile,Sustantivo_masculino,fr
critère,Sustantivo_masculino,fr
créateur,Sustantivo_masculino,fr
crossing-over,Sustantivo_masculino,fr
croquet,Sustantivo_masculino_2,fr
croissant,Sustantivo_masculino_2,fr
cratère,Sustantivo_masculino,fr
coït,Sustantivo_masculino,fr
creux,Sustantivo_masculino,fr
crayon,Sustantivo_masculino,fr
coëfficient,Sustantivo_masculino,fr
cric,Sustantivo_masculino_2,fr
cristal,Sustantivo_masculino_2,fr
crime,Sustantivo_masculino,fr
court,Sustantivo_masculino,fr
cout,Sustantivo_masculino,fr
couteau,Sustantivo_masculino,fr
coutel,Sustantivo_masculino,fr
couvercle,Sustantivo_masculino,fr
couvent,Sustantivo_masculino,fr
cousin,Sustantivo_masculino,fr
courriel,Sustantivo_masculino,fr
courrier,Sustantivo_masculino,fr
courant,Sustantivo_masculino,fr
courage,Sustantivo_masculino,fr
couronnement,Sustantivo_masculino,fr
couple,Sustantivo_masculino,fr
coupeur,Sustantivo_masculino,fr
coup d'œil,Sustantivo_masculino,fr
coup,Sustantivo_masculino,fr
cor,Sustantivo_masculino_4,fr
coquelet,Sustantivo_masculino,fr
corset,Sustantivo_masculino_2,fr
corps,Sustantivo_masculino,fr
coronel,Sustantivo_masculino_5,fr
coq,Sustantivo_masculino,fr
coucou,Sustantivo_masculino,fr
coprophage,Sustantivo_femenino_y_masculino,fr
contentement,Sustantivo_masculino,fr
contact,Sustantivo_masculino,fr
cophin,Sustantivo_masculino,fr
copain,Sustantivo_masculino,fr
consensus,Sustantivo_masculino,fr
contrat,Sustantivo_masculino,fr
convalescent,Sustantivo_masculino,fr
conglomérat,Sustantivo_masculino,fr
concitoyen,Sustantivo_masculino,fr
conflit,Sustantivo_masculino,fr
condo,Sustantivo_masculino,fr
concetto,Sustantivo_masculino,fr
con,Sustantivo_masculino_3,fr
conflict,Sustantivo_masculino,fr
conditionnel,Sustantivo_masculino,fr
comptoir,Sustantivo_masculino,fr
compteur,Sustantivo_masculino,fr
compte,Sustantivo_masculino_2,fr
compostage,Sustantivo_masculino,fr
commencement,Sustantivo_masculino,fr
compagnon,Sustantivo_masculino,fr
complice,Sustantivo_femenino_y_masculino_2,fr
colonel,Sustantivo_masculino,fr
colporteur,Sustantivo_masculino,fr
collège,Sustantivo_masculino,fr
colonialisme,Sustantivo_masculino,fr
collègue,Sustantivo_masculino,fr
col,Sustantivo_masculino_3,fr
coiffure,Sustantivo_masculino,fr
cohen,Sustantivo_masculino,fr
coffre,Sustantivo_masculino,fr
coeur,Sustantivo_masculino,fr
code,Sustantivo_masculino,fr
cochon,Sustantivo_masculino,fr
cobra,Sustantivo_masculino,fr
clocher,Sustantivo_masculino,fr
charme,Sustantivo_masculino,fr
charcutier,Sustantivo_masculino,fr
chaperon,Sustantivo_masculino,fr
charactère,Sustantivo_masculino,fr
charactere,Sustantivo_masculino,fr
chapelet,Sustantivo_masculino,fr
chanvre,Sustantivo_masculino,fr
chapeau,Sustantivo_masculino,fr
